採水場所,採水年月,項目,水質基準値,検査結果,単位
給水（東大宮系）,2022年02月,水銀及びその化合物,0.0005mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,セレン及びその化合物,0.01mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,鉛及びその化合物,0.01mg/L 以下,0.001未満,mg/L
給水（東大宮系）,2022年02月,ヒ素及びその化合物,0.01mg/L 以下,0.001未満,mg/L
給水（東大宮系）,2022年02月,六価クロム化合物,0.02mg/L 以下,0.002未満,mg/L
給水（東大宮系）,2022年02月,亜硝酸態窒素,0.04mg/L 以下,0.004未満,mg/L
給水（東大宮系）,2022年02月,シアン化物イオン及び塩化シアン,0.01mg/L 以下,0.001未満,mg/L
給水（東大宮系）,2022年02月,硝酸態窒素及び亜硝酸態窒素,10mg/L 以下,1.58,mg/L
給水（東大宮系）,2022年02月,フッ素及びその化合物,0.8mg/L 以下,0.11,mg/L
給水（東大宮系）,2022年02月,ホウ素及びその化合物,1mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,四塩化炭素,0.002mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,"1,4-ジオキサン",0.05mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,"ｼｽ-1,2-ｼﾞｸﾛﾛｴﾁﾚﾝ及びﾄﾗﾝｽ-1,2-ｼﾞｸﾛﾛｴﾁﾚﾝ",0.04mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,ジクロロメタン,0.02mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,テトラクロロエチレン,0.01mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,トリクロロエチレン,0.01mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,ベンゼン,0.01mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,塩素酸,0.6mg/L 以下,0.06未満,mg/L
給水（東大宮系）,2022年02月,クロロ酢酸,0.02mg/L 以下,0.002未満,mg/L
給水（東大宮系）,2022年02月,クロロホルム,0.06mg/L 以下,0.005,mg/L
給水（東大宮系）,2022年02月,ジクロロ酢酸,0.03mg/L 以下,0.003,mg/L
給水（東大宮系）,2022年02月,ジブロモクロロメタン,0.1mg/L 以下,0.004,mg/L
給水（東大宮系）,2022年02月,臭素酸,0.01mg/L 以下,0.001未満,mg/L
給水（東大宮系）,2022年02月,総トリハロメタン,0.1mg/L 以下,0.014,mg/L
給水（東大宮系）,2022年02月,トリクロロ酢酸,0.03mg/L 以下,0.005,mg/L
給水（東大宮系）,2022年02月,ブロモジクロロメタン,0.03mg/L 以下,0.005,mg/L
給水（東大宮系）,2022年02月,ブロモホルム,0.09mg/L 以下,0.001未満,mg/L
給水（東大宮系）,2022年02月,ホルムアルデヒド,0.08mg/L 以下,0.005,mg/L
給水（東大宮系）,2022年02月,亜鉛及びその化合物,1mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,アルミニウム及びその化合物,0.2mg/L 以下,0.01未満,mg/L
給水（東大宮系）,2022年02月,鉄及びその化合物,0.3mg/L 以下,0.03未満,mg/L
給水（東大宮系）,2022年02月,銅及びその化合物,1mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,ナトリウム及びその化合物,200mg/L 以下,19.7,mg/L
給水（東大宮系）,2022年02月,マンガン及びその化合物,0.05mg/L 以下,0.001,mg/L
給水（東大宮系）,2022年02月,塩化物イオン,200mg/L 以下,26.3,mg/L
給水（東大宮系）,2022年02月,カルシウム，マグネシウム等（硬度）,300mg/L 以下,66,mg/L
給水（東大宮系）,2022年02月,蒸発残留物,500mg/L 以下,166,mg/L
給水（東大宮系）,2022年02月,陰イオン界面活性剤,0.2mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,ジェオスミン,0.00001mg/L 以下,0.000002,mg/L
給水（東大宮系）,2022年02月,2-メチルイソボルネオール,0.00001mg/L 以下,0.000003,mg/L
給水（東大宮系）,2022年02月,非イオン界面活性剤,0.02mg/L 以下,0.005未満,mg/L
給水（東大宮系）,2022年02月,フェノ－ル類,0.005mg/L 以下,'-,mg/L
給水（東大宮系）,2022年02月,有機物（全有機炭素（TOC）の量）,3mg/L 以下,0.8,mg/L
給水（東大宮系）,2022年02月,pH値,5.8以上8.6以下,7.3,ー
給水（東大宮系）,2022年02月,味,異常でないこと,異常なし,ー
給水（東大宮系）,2022年02月,臭気,異常でないこと,異常なし,ー
給水（東大宮系）,2022年02月,色度,5度以下,0.8,度
給水（東大宮系）,2022年02月,濁度,2度以下,0.1未満,度
給水（東大宮系）,2022年02月,遊離残留塩素,0.1mg/L以上,0.7,mg/L
給水（馬宮系）,2022年02月,気温,,7.2,℃
給水（馬宮系）,2022年02月,水温,,9.4,℃
給水（馬宮系）,2022年02月,一般細菌,100個／mL 以下,0,個/mL
給水（馬宮系）,2022年02月,大腸菌,検出されないこと,不検出,100ml中
給水（馬宮系）,2022年02月,カドミウム及びその化合物,0.003mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,水銀及びその化合物,0.0005mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,セレン及びその化合物,0.01mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,鉛及びその化合物,0.01mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,ヒ素及びその化合物,0.01mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,六価クロム化合物,0.02mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,亜硝酸態窒素,0.04mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,シアン化物イオン及び塩化シアン,0.01mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,硝酸態窒素及び亜硝酸態窒素,10mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,フッ素及びその化合物,0.8mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,ホウ素及びその化合物,1mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,四塩化炭素,0.002mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,"1,4-ジオキサン",0.05mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,"ｼｽ-1,2-ｼﾞｸﾛﾛｴﾁﾚﾝ及びﾄﾗﾝｽ-1,2-ｼﾞｸﾛﾛｴﾁﾚﾝ",0.04mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,ジクロロメタン,0.02mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,テトラクロロエチレン,0.01mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,トリクロロエチレン,0.01mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,ベンゼン,0.01mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,塩素酸,0.6mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,クロロ酢酸,0.02mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,クロロホルム,0.06mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,ジクロロ酢酸,0.03mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,ジブロモクロロメタン,0.1mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,臭素酸,0.01mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,総トリハロメタン,0.1mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,トリクロロ酢酸,0.03mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,ブロモジクロロメタン,0.03mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,ブロモホルム,0.09mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,ホルムアルデヒド,0.08mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,亜鉛及びその化合物,1mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,アルミニウム及びその化合物,0.2mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,鉄及びその化合物,0.3mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,銅及びその化合物,1mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,ナトリウム及びその化合物,200mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,マンガン及びその化合物,0.05mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,塩化物イオン,200mg/L 以下,29.3,mg/L
給水（馬宮系）,2022年02月,カルシウム，マグネシウム等（硬度）,300mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,蒸発残留物,500mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,陰イオン界面活性剤,0.2mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,ジェオスミン,0.00001mg/L 以下,0.000001,mg/L
給水（馬宮系）,2022年02月,2-メチルイソボルネオール,0.00001mg/L 以下,0.000003,mg/L
給水（馬宮系）,2022年02月,非イオン界面活性剤,0.02mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,フェノ－ル類,0.005mg/L 以下,'-,mg/L
給水（馬宮系）,2022年02月,有機物（全有機炭素（TOC）の量）,3mg/L 以下,0.8,mg/L
給水（馬宮系）,2022年02月,pH値,5.8以上8.6以下,7.0,ー
給水（馬宮系）,2022年02月,味,異常でないこと,異常なし,ー
給水（馬宮系）,2022年02月,臭気,異常でないこと,異常なし,ー
給水（馬宮系）,2022年02月,色度,5度以下,1.0,度
給水（馬宮系）,2022年02月,濁度,2度以下,0.1未満,度
給水（馬宮系）,2022年02月,遊離残留塩素,0.1mg/L以上,0.4,mg/L
給水（金重系）,2022年02月,気温,,3.8,℃
給水（金重系）,2022年02月,水温,,7.9,℃
給水（金重系）,2022年02月,一般細菌,100個／mL 以下,0,個/mL
給水（金重系）,2022年02月,大腸菌,検出されないこと,不検出,100ml中
給水（金重系）,2022年02月,カドミウム及びその化合物,0.003mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,水銀及びその化合物,0.0005mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,セレン及びその化合物,0.01mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,鉛及びその化合物,0.01mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,ヒ素及びその化合物,0.01mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,六価クロム化合物,0.02mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,亜硝酸態窒素,0.04mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,シアン化物イオン及び塩化シアン,0.01mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,硝酸態窒素及び亜硝酸態窒素,10mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,フッ素及びその化合物,0.8mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,ホウ素及びその化合物,1mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,四塩化炭素,0.002mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,"1,4-ジオキサン",0.05mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,"ｼｽ-1,2-ｼﾞｸﾛﾛｴﾁﾚﾝ及びﾄﾗﾝｽ-1,2-ｼﾞｸﾛﾛｴﾁﾚﾝ",0.04mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,ジクロロメタン,0.02mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,テトラクロロエチレン,0.01mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,トリクロロエチレン,0.01mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,ベンゼン,0.01mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,塩素酸,0.6mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,クロロ酢酸,0.02mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,クロロホルム,0.06mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,ジクロロ酢酸,0.03mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,ジブロモクロロメタン,0.1mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,臭素酸,0.01mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,総トリハロメタン,0.1mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,トリクロロ酢酸,0.03mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,ブロモジクロロメタン,0.03mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,ブロモホルム,0.09mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,ホルムアルデヒド,0.08mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,亜鉛及びその化合物,1mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,アルミニウム及びその化合物,0.2mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,鉄及びその化合物,0.3mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,銅及びその化合物,1mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,ナトリウム及びその化合物,200mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,マンガン及びその化合物,0.05mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,塩化物イオン,200mg/L 以下,23.5,mg/L
給水（金重系）,2022年02月,カルシウム，マグネシウム等（硬度）,300mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,蒸発残留物,500mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,陰イオン界面活性剤,0.2mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,ジェオスミン,0.00001mg/L 以下,0.000002,mg/L
給水（金重系）,2022年02月,2-メチルイソボルネオール,0.00001mg/L 以下,0.000001,mg/L
給水（金重系）,2022年02月,非イオン界面活性剤,0.02mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,フェノ－ル類,0.005mg/L 以下,'-,mg/L
給水（金重系）,2022年02月,有機物（全有機炭素（TOC）の量）,3mg/L 以下,0.7,mg/L
給水（金重系）,2022年02月,pH値,5.8以上8.6以下,7.0,ー
給水（金重系）,2022年02月,味,異常でないこと,異常なし,ー
給水（金重系）,2022年02月,臭気,異常でないこと,異常なし,ー
給水（金重系）,2022年02月,色度,5度以下,0.5未満,度
給水（金重系）,2022年02月,濁度,2度以下,0.1未満,度
給水（金重系）,2022年02月,遊離残留塩素,0.1mg/L以上,0.7,mg/L
給水（南下新井系）,2022年02月,気温,,6.9,℃
給水（南下新井系）,2022年02月,水温,,7.7,℃
給水（南下新井系）,2022年02月,一般細菌,100個／mL 以下,0,個/mL
給水（南下新井系）,2022年02月,大腸菌,検出されないこと,不検出,100ml中
給水（南下新井系）,2022年02月,カドミウム及びその化合物,0.003mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,水銀及びその化合物,0.0005mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,セレン及びその化合物,0.01mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,鉛及びその化合物,0.01mg/L 以下,0.001未満,mg/L
給水（南下新井系）,2022年02月,ヒ素及びその化合物,0.01mg/L 以下,0.001未満,mg/L
給水（南下新井系）,2022年02月,六価クロム化合物,0.02mg/L 以下,0.002未満,mg/L
給水（南下新井系）,2022年02月,亜硝酸態窒素,0.04mg/L 以下,0.004未満,mg/L
給水（南下新井系）,2022年02月,シアン化物イオン及び塩化シアン,0.01mg/L 以下,0.001未満,mg/L
給水（南下新井系）,2022年02月,硝酸態窒素及び亜硝酸態窒素,10mg/L 以下,1.62,mg/L
給水（南下新井系）,2022年02月,フッ素及びその化合物,0.8mg/L 以下,0.11,mg/L
給水（南下新井系）,2022年02月,ホウ素及びその化合物,1mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,四塩化炭素,0.002mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,"1,4-ジオキサン",0.05mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,"ｼｽ-1,2-ｼﾞｸﾛﾛｴﾁﾚﾝ及びﾄﾗﾝｽ-1,2-ｼﾞｸﾛﾛｴﾁﾚﾝ",0.04mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,ジクロロメタン,0.02mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,テトラクロロエチレン,0.01mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,トリクロロエチレン,0.01mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,ベンゼン,0.01mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,塩素酸,0.6mg/L 以下,0.06未満,mg/L
給水（南下新井系）,2022年02月,クロロ酢酸,0.02mg/L 以下,0.002未満,mg/L
給水（南下新井系）,2022年02月,クロロホルム,0.06mg/L 以下,0.004,mg/L
給水（南下新井系）,2022年02月,ジクロロ酢酸,0.03mg/L 以下,0.003,mg/L
給水（南下新井系）,2022年02月,ジブロモクロロメタン,0.1mg/L 以下,0.003,mg/L
給水（南下新井系）,2022年02月,臭素酸,0.01mg/L 以下,0.001未満,mg/L
給水（南下新井系）,2022年02月,総トリハロメタン,0.1mg/L 以下,0.012,mg/L
給水（南下新井系）,2022年02月,トリクロロ酢酸,0.03mg/L 以下,0.005,mg/L
給水（南下新井系）,2022年02月,ブロモジクロロメタン,0.03mg/L 以下,0.005,mg/L
給水（南下新井系）,2022年02月,ブロモホルム,0.09mg/L 以下,0.001未満,mg/L
給水（南下新井系）,2022年02月,ホルムアルデヒド,0.08mg/L 以下,0.005未満,mg/L
給水（南下新井系）,2022年02月,亜鉛及びその化合物,1mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,アルミニウム及びその化合物,0.2mg/L 以下,0.01未満,mg/L
給水（南下新井系）,2022年02月,鉄及びその化合物,0.3mg/L 以下,0.03未満,mg/L
給水（南下新井系）,2022年02月,銅及びその化合物,1mg/L 以下,'-,mg/L
給水（南下新井系）,2022年02月,ナトリウム及びその化合物,200mg/L 以下,18.4,mg/L
給水（南下新井系）,2022年02月,マンガン及びその化合物,0.05mg/L 以下,0.001,mg/L
給水（南下新井系）,2022年02月,塩化物イオン,200mg/L 以下,26.2,mg/L
